251780,"2015/09/17 17:27:25",26.21,35.33,33.50," 376044.20"
251781,"2015/09/17 17:27:25",26.21,36.08,33.50," 376044.35"
251782,"2015/09/17 17:27:26",26.21,36.08,33.50," 376044.50"
251783,"2015/09/17 17:27:26",26.21,35.75,33.50," 376044.60"
251784,"2015/09/17 17:27:26",26.21,35.75,33.50," 376044.70"
251785,"2015/09/17 17:27:26",26.21,35.50,33.50," 376044.80"
251786,"2015/09/17 17:27:26",26.21,35.50,33.50," 376044.90"
251787,"2015/09/17 17:27:26",26.21,35.91,33.50," 376045.05"
251788,"2015/09/17 17:27:26",26.21,35.91,33.50," 376045.15"
251789,"2015/09/17 17:27:26",26.21,35.63,32.10," 376045.30"
251790,"2015/09/17 17:27:27",26.21,35.03,32.10," 376045.40"
251791,"2015/09/17 17:27:27",26.21,35.03,32.10," 376045.50"
251792,"2015/09/17 17:27:27",26.21,35.33,32.10," 376045.60"
251793,"2015/09/17 17:27:27",26.21,35.33,32.10," 376045.75"
251794,"2015/09/17 17:27:27",26.21,35.30,32.10," 376045.90"
251795,"2015/09/17 17:27:27",26.20,35.30,32.10," 376047.05"
251796,"2015/09/17 17:27:27",26.20,35.30,32.10," 376047.20"
251797,"2015/09/17 17:27:27",26.20,35.39,32.10," 376047.30"
251798,"2015/09/17 17:27:27",26.20,35.39,32.10," 376047.40"
251799,"2015/09/17 17:27:28",26.20,35.49,32.10," 376047.55"
251800,"2015/09/17 17:27:28",26.20,35.49,32.10," 376047.70"
251801,"2015/09/17 17:27:28",26.20,35.53,32.10," 376047.85"
251802,"2015/09/17 17:27:28",26.20,35.53,32.10," 376047.95"
251803,"2015/09/17 17:27:28",26.20,35.63,32.10," 376048.05"
251804,"2015/09/17 17:27:28",26.20,35.53,32.10," 376048.20"
251805,"2015/09/17 17:27:28",26.20,35.53,32.10," 376048.30"
251806,"2015/09/17 17:27:29",26.20,35.20,32.10," 376048.40"
251807,"2015/09/17 17:27:29",26.20,35.20,32.10," 376048.50"
251808,"2015/09/17 17:27:29",26.20,35.21,32.10," 376048.60"
251809,"2015/09/17 17:27:29",26.20,35.21,32.10," 376048.70"
251810,"2015/09/17 17:27:29",26.20,35.13,32.10," 376048.85"
251811,"2015/09/17 17:27:29",26.20,35.46,32.10," 376048.95"
251812,"2015/09/17 17:27:29",26.20,35.46,32.10," 376049.10"
251813,"2015/09/17 17:27:29",26.20,35.63,32.10," 376049.20"
251814,"2015/09/17 17:27:29",26.20,35.63,32.10," 376049.30"
251815,"2015/09/17 17:27:30",26.20,35.16,32.10," 376049.40"
251816,"2015/09/17 17:27:30",26.20,35.16,32.10," 376049.55"
251817,"2015/09/17 17:27:30",26.20,35.28,32.10," 376049.75"
251818,"2015/09/17 17:27:30",26.20,35.28,32.10," 376049.80"
251819,"2015/09/17 17:27:30",26.20,35.41,32.10," 376049.95"
251820,"2015/09/17 17:27:30",26.20,35.41,32.10," 376050.00"
251821,"2015/09/17 17:27:30",26.20,35.39,32.10," 376050.15"
251822,"2015/09/17 17:27:31",26.20,35.08,32.10," 376050.35"
251823,"2015/09/17 17:27:31",26.20,35.08,32.10," 376050.45"
251824,"2015/09/17 17:27:31",26.20,35.08,32.10," 376050.55"
251825,"2015/09/17 17:27:31",26.20,35.08,32.10," 376050.65"
251826,"2015/09/17 17:27:31",26.20,35.41,32.10," 376050.75"
251827,"2015/09/17 17:27:31",26.20,35.41,32.10," 376050.85"
251828,"2015/09/17 17:27:31",26.20,36.05,32.90," 376051.00"
251829,"2015/09/17 17:27:31",26.20,36.05,32.90," 376051.10"
251830,"2015/09/17 17:27:31",26.20,35.63,32.90," 376051.20"
251831,"2015/09/17 17:27:31",26.20,35.63,32.90," 376051.30"
251832,"2015/09/17 17:27:32",26.20,35.40,32.90," 376051.45"
251833,"2015/09/17 17:27:32",26.20,35.40,32.90," 376051.55"
251834,"2015/09/17 17:27:32",26.20,35.26,32.90," 376051.65"
251835,"2015/09/17 17:27:32",26.20,35.56,32.90," 376051.85"
251836,"2015/09/17 17:27:32",26.20,35.56,32.90," 376051.95"
251837,"2015/09/17 17:27:32",26.20,35.99,32.90," 376052.05"
251838,"2015/09/17 17:27:32",26.19,35.99,32.90," 376052.15"
251839,"2015/09/17 17:27:32",26.19,35.51,32.90," 376052.25"
251840,"2015/09/17 17:27:33",26.20,35.51,32.90," 376052.35"
251841,"2015/09/17 17:27:33",26.20,35.85,32.90," 376052.45"
251842,"2015/09/17 17:27:33",26.19,35.85,32.90," 376052.55"
251843,"2015/09/17 17:27:33",26.19,35.51,32.90," 376052.70"
251844,"2015/09/17 17:27:33",26.19,35.51,32.90," 376052.80"
251845,"2015/09/17 17:27:33",26.19,35.82,32.90," 376052.90"
251846,"2015/09/17 17:27:33",26.19,35.82,32.90," 376052.99"
251847,"2015/09/17 17:27:33",26.19,35.77,32.90," 376053.05"
251848,"2015/09/17 17:27:33",26.19,35.77,32.90," 376053.20"
251849,"2015/09/17 17:27:34",26.18,35.44,32.90," 376053.35"
251850,"2015/09/17 17:27:34",26.18,35.49,32.90," 376053.50"
251851,"2015/09/17 17:27:34",26.18,35.49,32.90," 376053.60"
251852,"2015/09/17 17:27:34",26.18,35.49,32.90," 376053.70"
251853,"2015/09/17 17:27:34",26.19,35.49,32.90," 376053.80"
251854,"2015/09/17 17:27:34",26.19,35.43,32.90," 376053.90"
